Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,cleaned_restaurant_name,cleaned_cuisines,cleaned_city,cleaned_locality
309578,Moksha,New Delhi,"Plot 3 & 4, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13278923,28.67092056,"Chinese, North Indian, Italian",600,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,54.0,moksha,chinese north indian italian,new delhi,punjabi bagh
476,Moti Mahal Delux,New Delhi,"37, Central Market, Punjabi Bagh West, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13415582,28.67103528,"North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,3,2.5,Orange,Average,70.0,moti mahal delux,north indian mughlai chinese,new delhi,punjabi bagh
310359,Pudding & Pie,New Delhi,"Row 42, Plot 57,  West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13446863,28.66992391,"Bakery, Fast Food",450,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,27.0,pudding pie,bakery fast food,new delhi,punjabi bagh
1308,Republic of Chicken,New Delhi,"1/51, Opposite Central Market, West Punjabi Bagh,  Delhi, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13310942,28.6701719,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,15.0,republic chicken,raw meat fast food,new delhi,punjabi bagh
301657,Shree Rathnam,New Delhi,"22, Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13306617,28.67024103,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,2,3.4,Orange,Average,111.0,shree rathnam,south indian north indian chinese,new delhi,punjabi bagh
309188,Soo Yung by the backyard,New Delhi,"49, Ground Floor, NWA, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.11976878,28.66684831,"Chinese, Thai",1200,Indian Rupees(Rs.),Yes,Yes,No,3,3.4,Orange,Average,84.0,soo yung backyard,chinese thai,new delhi,punjabi bagh
8801,Subway,New Delhi,"31, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13401467,28.67055843,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,2,2.6,Orange,Average,167.0,subway,american fast food salad healthy food,new delhi,punjabi bagh
1986,The Cake Shop,New Delhi,"21-22, NWA Market, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.1260133,28.6656307,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,42.0,cake shop,bakery fast food,new delhi,punjabi bagh
304212,The Night Shift,New Delhi,"Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12363921,28.66650942,North Indian,800,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,103.0,night shift,north indian,new delhi,punjabi bagh
18288046,The Night Walkers,New Delhi,"Punjabi Bagh, New Delhi",Punjabi Bagh,77.13329248,28.67075935,"North Indian, Chinese, Continental, Fast Food",500,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,18.0,night walker,north indian chinese continental fast food,new delhi,punjabi bagh
18082238,The Submarine Lounge,New Delhi,"27, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12443449,28.66658796,"Chinese, North Indian, Continental, Italian",1800,Indian Rupees(Rs.),Yes,Yes,No,3,3.4,Orange,Average,148.0,submarine lounge,chinese north indian continental italian,new delhi,punjabi bagh
18228854,Tikka Junction,New Delhi,"Shop 15 , Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13270139,28.67064904,"North Indian, Chinese, Mughlai",750,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,27.0,tikka junction,north indian chinese mughlai,new delhi,punjabi bagh
303105,Twenty Four Seven,New Delhi,"2, North West Avenue, Club Road, Punjabi Bagh Extension, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12327108,28.66667416,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,24.0,twenty four seven,fast food north indian,new delhi,punjabi bagh
308067,WTF - Wraps Toast Fries,New Delhi,"13-A, East Avenue Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.14290284,28.66922319,"Chinese, Fast Food, North Indian",450,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,63.0,wtf wrap toast fry,chinese fast food north indian,new delhi,punjabi bagh
18420452,Food Scouts,New Delhi,"Punjabi Bagh, New Delhi",Punjabi Bagh,77.133327,28.670435,"North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,Yes,No,2,4.6,Dark Green,Excellent,61.0,food scout,north indian chinese continental,new delhi,punjabi bagh
1054,Alkakori,New Delhi,"Crossing North Avenue Road, Punjabi Bagh West, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12789018,28.66642175,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,198.0,alkakori,north indian mughlai,new delhi,punjabi bagh
312634,Arabian Delites,New Delhi,"2/80, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.1270882,28.66598725,"Lebanese, Arabian",600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,68.0,arabian delites,lebanese arabian,new delhi,punjabi bagh
3516,Blue Water Grille,New Delhi,"12-13, DDA Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12141566,28.66572954,"North Indian, Mughlai, Chinese, Seafood",700,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,180.0,blue water grille,north indian mughlai chinese seafood,new delhi,punjabi bagh
5595,Cafe Coffee Day,New Delhi,"Shop 6, 1st Floor, Near Kotak Mahindra Bank, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12603889,28.66621389,Cafe,450,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,58.0,cafe coffee day,cafe,new delhi,punjabi bagh
18232108,Dí_ner Grill,New Delhi,"40, North West Avenue, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12002393,28.66714249,"Fast Food, Turkish",900,Indian Rupees(Rs.),No,Yes,No,2,3.9,Yellow,Good,75.0,díner grill,fast food turkish,new delhi,punjabi bagh
18358681,Drinks At Stake - Bar Exchange,New Delhi,"NWA-26, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12182269,28.66681066,"North Indian, Chinese, Italian, Continental",1200,Indian Rupees(Rs.),Yes,No,No,3,3.8,Yellow,Good,96.0,drink stake bar exchange,north indian chinese italian continental,new delhi,punjabi bagh
18418237,Ghungroo Club & Bar - By Gautam Gambhir,New Delhi,"39, NWA Club Road,   Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12365262,28.66655119,North Indian,1500,Indian Rupees(Rs.),Yes,No,No,3,3.8,Yellow,Good,140.0,ghungroo club bar gautam gambhir,north indian,new delhi,punjabi bagh
9230,Gupta Chat Corner,New Delhi,"1/51, Central Market, Near Guru Nanak School, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13315569,28.67001569,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,No,No,1,3.7,Yellow,Good,96.0,gupta chat corner,fast food street food,new delhi,punjabi bagh
6901,Gupta Sweets & Namkeen,New Delhi,"Shop 8, Near Bank of Baroda, Sector 4 Market, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.125859,28.66622,"Street Food, Mithai",150,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,36.0,gupta sweet namkeen,street food mithai,new delhi,punjabi bagh
18403003,hug!,New Delhi,"Shop 3, Plot 40, NWH Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.1199768,28.6669277,Desserts,300,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,19.0,hug,dessert,new delhi,punjabi bagh
311421,Lucky's Bakery and Patisserie,New Delhi,"2/80, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12720487,28.66594841,"Bakery, Desserts",400,Indian Rupees(Rs.),No,Yes,No,1,3.9,Yellow,Good,89.0,luckys bakery patisserie,bakery dessert,new delhi,punjabi bagh
176,McDonald's,New Delhi,"Shop 23, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13317614,28.67033898,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,2,3.7,Yellow,Good,141.0,mcdonalds,fast food burger,new delhi,punjabi bagh
1992,Mughal Darbar,New Delhi,"21, NWA, Club Road, Punjabi Bagh Extension, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12184951,28.66657825,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,150.0,mughal darbar,north indian mughlai chinese,new delhi,punjabi bagh
18287382,Nutritious Nation,New Delhi,"Shop 2, Ground Floor, Club Road Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12559488,28.66624642,"Healthy Food, Continental, Juices, Salad",900,Indian Rupees(Rs.),Yes,Yes,No,2,3.6,Yellow,Good,64.0,nutritious nation,healthy food continental juice salad,new delhi,punjabi bagh
18294251,Paapi Paet,New Delhi,"Shop 1, Building 28, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13377662,28.6706461,"Fast Food, Beverages",550,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,68.0,paapi paet,fast food beverage,new delhi,punjabi bagh
18291260,The Derby Cookhouse,New Delhi,"42, 3rd Floor, NWA, Club Road, Punjabi Bagh West, Punjabi Bagh, New Delhi",Punjabi Bagh,77.11988546,28.66695157,"Continental, Italian, North Indian",1800,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,47.0,derby cookhouse,continental italian north indian,new delhi,punjabi bagh
311836,The Midnight Heroes,New Delhi,"Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13307187,28.67056226,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,2,3.6,Yellow,Good,203.0,midnight hero,north indian biryani chinese fast food,new delhi,punjabi bagh
18198459,World Art Dining - Brew House,New Delhi,"1, North West Avenue, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12735139,28.66624083,"North Indian, Finger Food, Italian, Chinese",1900,Indian Rupees(Rs.),Yes,No,No,3,3.8,Yellow,Good,121.0,world art dining brew house,north indian finger food italian chinese,new delhi,punjabi bagh
18224547,Yo! China,New Delhi,"19, Ground Floor, NWA, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12199099,28.66654178,Chinese,1200,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,127.0,yo china,chinese,new delhi,punjabi bagh
307911,Bake Me A Cake,New Delhi,"Punjabi Bagh, New Delhi",Punjabi Bagh,77.1290395,28.67409075,"Bakery, Desserts",750,Indian Rupees(Rs.),No,No,No,2,4.0,Green,Very Good,147.0,bake cake,bakery dessert,new delhi,punjabi bagh
18287876,Bakerz Lodge,New Delhi,"19 NWA, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12192863,28.66666563,"Bakery, Desserts",250,Indian Rupees(Rs.),No,Yes,No,1,4.1,Green,Very Good,99.0,bakerz lodge,bakery dessert,new delhi,punjabi bagh
18375379,Hawalat Lounge & Bar,New Delhi,"16, N.W.A, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.1224178,28.6665862,"North Indian, Continental, Italian",1000,Indian Rupees(Rs.),Yes,No,No,3,4.0,Green,Very Good,126.0,hawalat lounge bar,north indian continental italian,new delhi,punjabi bagh
7167,Al Bake,New Delhi,"22/2, PVR Anupam Complex, Community Centre, Saket, New Delhi",PVR Anupam Complex,77.2069673,28.5233797,"Lebanese, Chinese",500,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,159.0,al bake,lebanese chinese,new delhi,pvr anupam complex
219,Domino's Pizza,New Delhi,"11, PVR Anupam Complex, Community Centre",PVR Anupam Complex,77.2075519,28.5232693,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,2.5,Orange,Average,253.0,domino pizza,pizza fast food,new delhi,pvr anupam complex
572,Madhuban,New Delhi,"18-19, PVR Anupam Complex, Community Center",PVR Anupam Complex,77.2070008,28.5229168,"North Indian, Mughlai, Chinese",850,Indian Rupees(Rs.),Yes,No,No,2,3.1,Orange,Average,151.0,madhuban,north indian mughlai chinese,new delhi,pvr anupam complex
302381,Pind Balluchi,New Delhi,"17, 1st Floor, Community Center, PVR Anupam Complex, Saket, New Delhi",PVR Anupam Complex,77.2070122,28.5233392,"North Indian, Mughlai",1300,Indian Rupees(Rs.),Yes,No,No,3,2.8,Orange,Average,249.0,pind balluchi,north indian mughlai,new delhi,pvr anupam complex
309232,Subway,New Delhi,"17, PVR Anupam Complex, Community Centre",PVR Anupam Complex,77.20727418,28.52352259,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,2,3.2,Orange,Average,115.0,subway,american fast food salad healthy food,new delhi,pvr anupam complex
18303828,Burger King,New Delhi,"PVR Anupam Complex, Saket, New Delhi",PVR Anupam Complex,77.20790416,28.52317764,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,116.0,burger king,burger fast food,new delhi,pvr anupam complex
2222,Lebanese Point,New Delhi,"GF 7, PVR  Anupam Complex, Saket, New Delhi",PVR Anupam Complex,77.2070566,28.5233853,Lebanese,450,Indian Rupees(Rs.),No,No,No,1,3.7,Yellow,Good,223.0,lebanese point,lebanese,new delhi,pvr anupam complex
175,McDonald's,New Delhi,"Shop 2, PVR Anupam Complex, Community Centre, Saket, New Delhi",PVR Anupam Complex,77.20765002,28.52335409,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,219.0,mcdonalds,fast food burger,new delhi,pvr anupam complex
18400733,Nukkadwala,New Delhi,"PVR Anupam Complex, District Centre, Sector 1",PVR Anupam Complex,77.20727418,28.52352259,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,Yes,No,1,3.8,Yellow,Good,79.0,nukkadwala,fast food street food,new delhi,pvr anupam complex
18303724,The Bunk House,New Delhi,"3, PVR Anupam Complex, Community Centre, Saket, New Delhi",PVR Anupam Complex,77.20744852,28.52338296,"Italian, Continental, North Indian",1500,Indian Rupees(Rs.),Yes,No,No,3,3.9,Yellow,Good,96.0,bunk house,italian continental north indian,new delhi,pvr anupam complex
731,The Kathis,New Delhi,"GF-5, Community Centre, PVR Anupam Complex, Saket, New Delhi",PVR Anupam Complex,77.2070571,28.5234779,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,Yes,No,1,2.4,Red,Poor,109.0,kathis,fast food north indian,new delhi,pvr anupam complex
18219522,Locale,New Delhi,"17, Community Centre, Next to PVR Anupam, Saket, New Delhi",PVR Anupam Complex,77.20718265,28.52332287,"North Indian, Chinese, Mexican, Italian, Thai, Lebanese",1400,Indian Rupees(Rs.),Yes,Yes,No,3,4.4,Green,Very Good,317.0,locale,north indian chinese mexican italian thai lebanese,new delhi,pvr anupam complex
18219554,The Coffee Shop,New Delhi,"8, PVR Anupam Complex, Community Centre",PVR Anupam Complex,77.20764901,28.52294227,"Cafe, Italian",1200,Indian Rupees(Rs.),No,Yes,No,3,4.4,Green,Very Good,326.0,coffee shop,cafe italian,new delhi,pvr anupam complex
7797,Chakhna Food Point,New Delhi,"F/238, Near SBI ATM, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1859094,28.5413709,"North Indian, Fast Food",250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,6.0,chakhna food point,north indian fast food,new delhi,qutab institutional area
18352263,Da Pizza Corner,New Delhi,"123, Near PNB ATM, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18545038,28.54047405,Pizza,600,Indian Rupees(Rs.),No,Yes,No,2,2.9,Orange,Average,4.0,da pizza corner,pizza,new delhi,qutab institutional area
18312571,Parashar's,New Delhi,"Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1832793,28.5365468,"Chinese, North Indian",250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4.0,parashars,chinese north indian,new delhi,qutab institutional area
18421038,Cafe Coffee Day,New Delhi,"B-33-34, Gate 1, Rockland Hospital, Tara Crescent Road, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.181133,28.537381,Cafe,450,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,cafe coffee day,cafe,new delhi,qutab institutional area
18412894,Cake Walk,New Delhi,"A-127, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1855515,28.5408514,"Bakery, Fast Food",100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,cake walk,bakery fast food,new delhi,qutab institutional area
18312463,Chhotu Restaurant,New Delhi,"F-93, Katwaria Sarai, Ground Floor, Near Shiv Mandir, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.186376,28.5424845,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,chhotu restaurant,north indian,new delhi,qutab institutional area
18332442,Dabbba Wala Home Away,New Delhi,"67/2, Near Gumbad, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.182736,28.539589,North Indian,550,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1.0,dabbba wala home away,north indian,new delhi,qutab institutional area
18345771,Foodieholic,New Delhi,"F-154, Katwaria Saria, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18569312,28.54150757,"Chinese, North Indian, South Indian",200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,foodieholic,chinese north indian south indian,new delhi,qutab institutional area
18414497,Fourteen Eleven Tea Cafe,New Delhi,"H-164, Katwaria Sarai, New Delhi, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1852381,28.5419777,Fast Food,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,fourteen eleven tea cafe,fast food,new delhi,qutab institutional area
18355275,Hungry Folks Food Corner,New Delhi,"House 20, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1857394,28.5416196,"Fast Food, North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3.0,hungry folk food corner,fast food north indian chinese,new delhi,qutab institutional area
18398593,Hungry Folks,New Delhi,"House 220, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,0.0,0.0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0.0,hungry folk,north indian chinese,new delhi,qutab institutional area
18312455,Hussain - UP Ki Mashoor Biryani,New Delhi,"Sabzi Mandi, Katwaria Sarai Main Road, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1862789,28.5415131,Biryani,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,hussain ki mashoor biryani,biryani,new delhi,qutab institutional area
18025131,Just Vada Pav,New Delhi,"Shop 2, Ground Floor, 124-A/1, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18585833,28.54039444,Street Food,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3.0,vada pav,street food,new delhi,qutab institutional area
18161591,Mangal Ji and Gupta Ji Dhaba,New Delhi,"Near IIFT, Opposite Sahaj Yog Mandir, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1884819,28.5361558,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,mangal ji gupta ji dhaba,north indian,new delhi,qutab institutional area
18312459,Pandey Ji Restaurant,New Delhi,"F-226, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18608741,28.54186954,"North Indian, Chinese",150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,pandey ji restaurant,north indian chinese,new delhi,qutab institutional area
302573,Quality Restaurant,New Delhi,"F-124, Basement, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1857753,28.5413154,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3.0,quality restaurant,north indian,new delhi,qutab institutional area
18352264,Ravi Ke Parathe,New Delhi,"F-114, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1864086,28.54151493,North Indian,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2.0,ravi ke parathe,north indian,new delhi,qutab institutional area
3555,Sahara Restaurant,New Delhi,"F-94, Katwaria Sarai, Near Panchayat Ghar, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1863386,28.5418908,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3.0,sahara restaurant,north indian mughlai,new delhi,qutab institutional area
18414494,Shere-E-Punjab,New Delhi,"Near Main Gate, Sanjay Park, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.182236,28.536976,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,shereepunjab,north indian chinese,new delhi,qutab institutional area
18306540,Shree Jagannath Restaurant,New Delhi,"F-44, Gummad Wali Gali, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,0.0,0.0,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,shree jagannath restaurant,north indian,new delhi,qutab institutional area
18153550,Sumona Restaurant,New Delhi,"F-95, Katwaria Sarai, Near Shiv Mandir, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18650181,28.54210988,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3.0,sumona restaurant,north indian,new delhi,qutab institutional area
18439705,The Hubbub Cafe and Restaurant,New Delhi,"2, Lalitaksh Singh Lakra Marg, Jia Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.189514,28.546945,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0.0,hubbub cafe restaurant,north indian,new delhi,qutab institutional area
7809,Welcome Fast Food & Parantha,New Delhi,"F/100, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1856278,28.542264,"Chinese, Fast Food",100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,welcome fast food parantha,chinese fast food,new delhi,qutab institutional area
307171,Abdul Muradabadi Chicken,New Delhi,"Kashmiri Market, Sector 1, R K Puram, New Delhi",R K Puram,77.1802838,28.5645773,North Indian,350,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,11.0,abdul muradabadi chicken,north indian,new delhi,r k puram
300271,Anupam Sweets,New Delhi,"Shop 1, Main Market, Sector 12, R K Puram, New Delhi",R K Puram,77.1759708,28.5750988,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,1,2.5,Orange,Average,17.0,anupam sweet,mithai street food,new delhi,r k puram
345,Colonel's Kababz,New Delhi,"K 11, Som Vihar Apartments, R K Puram, New Delhi",R K Puram,77.1738591,28.5724323,"North Indian, Mughlai",900,Indian Rupees(Rs.),Yes,Yes,No,2,3.2,Orange,Average,67.0,colonel kababz,north indian mughlai,new delhi,r k puram
307865,Green Chick Chop,New Delhi,"Shop 13, Sector 8 Market, R K Puram, New Delhi",R K Puram,77.1675179,28.5726799,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,10.0,green chick chop,raw meat north indian fast food,new delhi,r k puram
307168,Jasmine Fast Food Centre,New Delhi,"Outside Tamil Sangam Building, Tamil Sangam Marg, R K Puram, New Delhi",R K Puram,77.1779476,28.5642644,"North Indian, South Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,11.0,jasmine fast food centre,north indian south indian chinese,new delhi,r k puram
1859,Khalsa Restaurant,New Delhi,"10, Sector 1 Market, R K Puram, New Delhi",R K Puram,77.1818562,28.5643243,North Indian,600,Indian Rupees(Rs.),No,Yes,No,2,2.9,Orange,Average,102.0,khalsa restaurant,north indian,new delhi,r k puram
301229,Kitchen King,New Delhi,"Shop 8, Sector 9 Market, R K Puram, New Delhi",R K Puram,77.1728257,28.5734538,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,1,2.6,Orange,Average,53.0,kitchen king,north indian chinese,new delhi,r k puram
307169,Laxmi Corner,New Delhi,"Outside Tamil Sangam Building, R K Puram, New Delhi",R K Puram,77.1779027,28.5644842,North Indian,150,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,5.0,laxmi corner,north indian,new delhi,r k puram
306291,Nazeer Delicacies,New Delhi,"K-28, Kashmiri Market, Vivekanand Marg, R K Puram, New Delhi",R K Puram,77.1807331,28.5650684,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,163.0,nazeer delicacy,north indian mughlai,new delhi,r k puram
18428880,Vdesi,New Delhi,"D 36, Mohan Singh Market, Sector 6, R K Puram, New Delhi",R K Puram,77.1760591,28.5661453,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,5.0,vdesi,chinese north indian,new delhi,r k puram
3381,Alkakori Alkauser,New Delhi,"30, Vasant Place Market, Near Malai Temple, R K Puram, New Delhi",R K Puram,77.1672392,28.5651411,"Mughlai, North Indian",800,Indian Rupees(Rs.),No,Yes,No,2,3.7,Yellow,Good,629.0,alkakori alkauser,mughlai north indian,new delhi,r k puram
8853,Mathew's Cafe,New Delhi,"Outside Tamil Sangam, Tamil Sangam Marg, R K Puram, New Delhi",R K Puram,77.1778359,28.5647542,South Indian,200,Indian Rupees(Rs.),No,No,No,1,3.7,Yellow,Good,148.0,mathews cafe,south indian,new delhi,r k puram
301154,Supreme Bakery,New Delhi,"17, Sector 8 Market, R K Puram, New Delhi",R K Puram,77.1672793,28.5726386,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,193.0,supreme bakery,bakery fast food,new delhi,r k puram
309365,The Midnight Heroes,New Delhi,"R K Puram, New Delhi",R K Puram,77.175631,28.567461,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,2,3.6,Yellow,Good,447.0,midnight hero,north indian biryani chinese fast food,new delhi,r k puram
18427212,"34, Chowringhee Lane",New Delhi,"Shop 68, Vasant Place Market, Sector 6, R K Puram, New Delhi",R K Puram,77.1672543,28.5652136,"Fast Food, Mughlai, Armenian",350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,chowringhee lane,fast food mughlai armenian,new delhi,r k puram
313127,Aggarwal Sweets,New Delhi,"Shop 3, R K Puram, New Delhi",R K Puram,77.181991,28.5647404,"South Indian, Chinese, Mithai",200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,aggarwal sweet,south indian chinese mithai,new delhi,r k puram
18486867,Alam Biryani,New Delhi,"Outside Tamil Sangam Building, R K Puram, New Delhi",R K Puram,77.1784594,28.5642458,Biryani,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,alam biryani,biryani,new delhi,r k puram
